"21","2024-10-16","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Microsoft Windows NTLMSSP Detection","174527","90419","46650","37064","35850"
"22","2024-10-17","unknown","Parked(109010003)","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","Microsoft Windows NTLMSSP Detection","182736","90323","39841","38807","35726"
"23","2024-10-18","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Grayware(109010002)","205105","92085","44144","42863","41167"
"24","2024-10-19","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Grayware(109010002)","Proxy(109010004)","169966","89862","44274","40550","36586"
"25","2024-10-20","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Grayware(109010005)","181076","98590","50422","39151","29180"
"26","2024-10-21","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","RPC Portmapper DUMP Request Detected","Proxy(109010004)","157470","101722","95105","83605","44072"
"27","2024-10-22","unknown","Parked(109010003)","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","Microsoft Windows NTLMSSP Detection","116489","96819","39383","35949","35581"
"28","2024-10-23","Parked(109010003)","unknown","URL Blocked","Unrecognized Vulnerability Exploit Threat Event","Proxy(109010004)","128180","125609","56659","45211","39035"
"29","2024-10-24","unknown","Parked(109010003)","Unrecognized Vulnerability Exploit Threat Event","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","99474","96561","51205","40729","40459"
"30","2024-10-25","unknown","Parked(109010003)","Unrecognized Vulnerability Exploit Threat Event","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","114258","96847","45971","38256","34650"
"31","2024-10-26","unknown","Parked(109010003)","RPC Portmapper DUMP Request Detected","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","106661","94957","53723","34117","33098"
"32","2024-10-27","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Grayware(109010005)","117939","93554","37327","34452","29770"
"33","2024-10-28","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","98511","98212","60675","43334","42943"
"34","2024-10-29","Parked(109010003)","unknown","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","98896","98432","65838","46143","42405"
"35","2024-10-30","unknown","Parked(109010003)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","Real-Time DNS Detection: DNS Tunneling(109001001)","100202","82326","36321","32703","29970"
"36","2024-10-31","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Grayware(109010005)","126898","97614","45483","40419","32050"
"37","2024-11-01","Parked(109010003)","unknown","RPC Portmapper DUMP Request Detected","Real-Time DNS Detection: DNS Tunneling(109001001)","Phishing(109010001)","100441","90108","54286","52980","44485"
"38","2024-11-02","Parked(109010003)","unknown","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","91936","77502","41804","33311","27547"
"39","2024-11-03","Parked(109010003)","unknown","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Grayware(109010005)","90540","42774","42309","40653","25851"
"40","2024-11-04","Parked(109010003)","RPC Portmapper DUMP Request Detected","unknown","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","101868","93053","86218","60079","53815"
"41","2024-11-05","unknown","Parked(109010003)","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","Unrecognized Vulnerability Exploit Threat Event","120317","102073","62328","44994","41234"
"42","2024-11-06","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","RPC Portmapper DUMP Request Detected","114438","102390","83646","59241","54943"
"43","2024-11-07","unknown","Parked(109010003)","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","Unrecognized Vulnerability Exploit Threat Event","107908","100661","61966","54040","38522"
"44","2024-11-08","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","121198","100683","61107","57694","41857"
"45","2024-11-09","unknown","Parked(109010003)","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","Scan Detected","112881","93976","53146","50979","32596"
"46","2024-11-10","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Grayware(109010005)","124317","98362","49471","37702","35102"
"47","2024-11-11","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","141795","103225","99073","44743","42836"
"48","2024-11-12","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","111125","99855","72203","44595","44304"
"49","2024-11-13","unknown","Parked(109010003)","Real-Time DNS Detection: DNS Tunneling(109001001)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","139397","98818","62214","53656","42449"
"50","2024-11-14","unknown","Parked(109010003)","Proxy(109010004)","Real-Time DNS Detection: DNS Tunneling(109001001)","Unrecognized Vulnerability Exploit Threat Event","175367","99173","63390","40650","39541"
"51","2024-11-15","URL Blocked","unknown","Parked(109010003)","Proxy(109010004)","Unrecognized Vulnerability Exploit Threat Event","444442","205642","98925","59415","38858"
"52","2024-11-16","URL Blocked","unknown","Parked(109010003)","Proxy(109010004)","Grayware(109010005)","604412","146945","94715","56326","29858"
"1","2024-09-26","Unknown","Suspicious Activity","Malware","Exploit","Potential Exploit","135984","89640","34672","33717","31310"
"2","2024-09-27","Unknown","Suspicious Activity","Potential Exploit","Malware","Application","230971","185488","57454","47069","46741"
"3","2024-09-28","Unknown","Suspicious Activity","Potential Exploit","Application","Malware","206178","172843","68267","43591","41608"
"4","2024-09-29","Unknown","Suspicious Activity","Potential Exploit","Exploit","Malware","228861","225608","67226","44409","33092"
"5","2024-09-30","Unknown","Suspicious Activity","Exploit","Potential Exploit","Malware","238571","237254","78692","73022","50886"
"6","2024-10-01","Unknown","Suspicious Activity","Potential Exploit","Malware","Exploit","234426","180617","75910","48175","44632"
"7","2024-10-02","Unknown","Suspicious Activity","Potential Exploit","Malware","Exploit","220007","165218","76857","45533","45463"
"8","2024-10-03","Unknown","Suspicious Activity","Potential Exploit","Exploit","Malware","226555","132087","88623","45344","44211"
"9","2024-10-04","Unknown","Suspicious Activity","Potential Exploit","Exploit","Malware","37200","19396","12973","7554","6144"
"10","2024-10-05","Unknown","Suspicious Activity","Potential Exploit","Exploit","Malware","80185","56169","24835","16055","15276"
"11","2024-10-06","Unknown","Suspicious Activity","Potential Exploit","Exploit","Malware","187117","174218","64147","41773","33724"
"12","2024-10-07","Suspicious Activity","Unknown","Exploit","Potential Exploit","Malware","231122","205600","94095","59076","44318"
"13","2024-10-08","Unknown","Suspicious Activity","Potential Exploit","Application","Malware","199391","180567","65042","52539","44242"
"14","2024-10-09","Unknown","Suspicious Activity","Potential Exploit","Application","Malware","196097","134883","66212","42992","39342"
"15","2024-10-10","Unknown","Suspicious Activity","Potential Exploit","Application","Exploit","73598","64630","37236","22103","21795"
"16","2024-10-11","Suspicious Activity","Unknown","Potential Exploit","Application","Malware","197660","197035","72223","50252","37082"
"17","2024-10-12","Unknown","Suspicious Activity","Potential Exploit","Application","Malware","172114","153680","53816","43703","33519"
"18","2024-10-13","Unknown","Suspicious Activity","Potential Exploit","Malware","Exploit","171950","161000","57193","30160","29503"
"19","2024-10-14","Suspicious Activity","Unknown","Exploit","Potential Exploit","Malware","187752","159156","89113","70025","42743"
"20","2024-10-15","Suspicious Activity","Unknown","Potential Exploit","Exploit","Malware","179889","158653","72078","57741","40072"
"21","2024-10-16","Unknown","Suspicious Activity","Potential Exploit","Exploit","Malware","174527","160507","85338","50568","45029"
"22","2024-10-17","Unknown","Suspicious Activity","Potential Exploit","Malware","Exploit","182736","160136","73976","44576","43811"
"23","2024-10-18","Unknown","Suspicious Activity","Potential Exploit","Exploit","Malware","205105","160864","97253","51238","42874"
"24","2024-10-19","Unknown","Suspicious Activity","Potential Exploit","Exploit","Application","169966","143880","94987","49869","36586"
"25","2024-10-20","Unknown","Suspicious Activity","Potential Exploit","Exploit","Application","181076","156548","78300","57634","39151"
"26","2024-10-21","Suspicious Activity","Unknown","Exploit","Potential Exploit","Application","262157","157470","103919","75875","44072"
"27","2024-10-22","Suspicious Activity","Unknown","Potential Exploit","Exploit","Application","190516","116489","80375","50664","39383"
"28","2024-10-23","Suspicious Activity","Unknown","Exploit","Potential Exploit","Access","166281","125609","94614","85468","56659"
"29","2024-10-24","Suspicious Activity","Unknown","Exploit","Potential Exploit","Application","132271","99474","98057","85751","40729"
"30","2024-10-25","Suspicious Activity","Unknown","Potential Exploit","Exploit","Application","144429","114258","91510","87861","38256"
"31","2024-10-26","Suspicious Activity","Unknown","Potential Exploit","Exploit","Application","198683","106661","76354","65942","34117"
"32","2024-10-27","Suspicious Activity","Unknown","Potential Exploit","Exploit","Application","133625","117939","78159","66573","34452"
"33","2024-10-28","Suspicious Activity","Exploit","Unknown","Potential Exploit","Application","153025","112263","98511","78403","43334"
"34","2024-10-29","Suspicious Activity","Exploit","Unknown","Potential Exploit","Application","154078","116424","98432","77248","46143"
"35","2024-10-30","Suspicious Activity","Unknown","Exploit","Potential Exploit","Application","108843","100202","67213","64355","36321"
"36","2024-10-31","Unknown","Suspicious Activity","Potential Exploit","Exploit","Application","126898","121618","85778","81650","40419"
"37","2024-11-01","Suspicious Activity","Exploit","Unknown","Potential Exploit","Malware","175314","101306","90108","77409","60181"
"38","2024-11-02","Suspicious Activity","Unknown","Exploit","Potential Exploit","Malware","113717","77502","75754","58921","35794"
"39","2024-11-03","Suspicious Activity","Exploit","Potential Exploit","Unknown","Application","112331","72031","63546","42774","40653"
"40","2024-11-04","Suspicious Activity","Exploit","Unknown","Potential Exploit","Application","218831","103728","86218","82179","60079"
"41","2024-11-05","Suspicious Activity","Unknown","Exploit","Potential Exploit","Application","143791","120317","90514","90243","62328"
"42","2024-11-06","Suspicious Activity","Exploit","Unknown","Potential Exploit","Application","188839","130777","114438","93044","59241"
"43","2024-11-07","Suspicious Activity","Unknown","Potential Exploit","Exploit","Application","133410","107908","98785","96576","61966"
"44","2024-11-08","Suspicious Activity","Unknown","Exploit","Potential Exploit","Application","146737","121198","108345","94998","57694"
"45","2024-11-09","Suspicious Activity","Unknown","Exploit","Potential Exploit","Application","143616","112881","82325","76944","53146"
"46","2024-11-10","Suspicious Activity","Unknown","Potential Exploit","Exploit","Application","150442","124317","89852","84778","37702"
"47","2024-11-11","Exploit","Unknown","Suspicious Activity","Potential Exploit","Malware","147387","141795","129513","97800","44826"
"48","2024-11-12","Exploit","Suspicious Activity","Unknown","Potential Exploit","Application","132240","131277","111125","85865","44595"
"49","2024-11-13","Unknown","Suspicious Activity","Exploit","Potential Exploit","Application","139397","124211","123586","95306","53656"
"50","2024-11-14","Unknown","Suspicious Activity","Exploit","Potential Exploit","Application","175367","124890","88119","87033","63390"
"51","2024-11-15","Access","Unknown","Suspicious Activity","Exploit","Potential Exploit","444442","205642","132705","78474","77514"
"52","2024-11-16","Access","Unknown","Suspicious Activity","Potential Exploit","Application","604412","146945","132571","72824","56326"
"1","2024-09-26","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"372409","0","0","0","0"
"2","2024-09-27","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"629189","0","0","0","0"
"3","2024-09-28","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"590017","0","0","0","0"
"4","2024-09-29","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"643399","0","0","0","0"
"5","2024-09-30","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"735385","0","0","0","0"
"6","2024-10-01","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"645345","0","0","0","0"
"7","2024-10-02","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"597189","0","0","0","0"
"8","2024-10-03","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"589407","0","0","0","0"
"9","2024-10-04","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"91538","0","0","0","0"
"10","2024-10-05","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"214360","0","0","0","0"
"11","2024-10-06","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"550260","0","0","0","0"
"12","2024-10-07","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"699110","0","0","0","0"
"13","2024-10-08","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"605159","0","0","0","0"
"14","2024-10-09","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"533923","0","0","0","0"
"15","2024-10-10","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"243288","0","0","0","0"
"16","2024-10-11","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"604275","0","0","0","0"
"17","2024-10-12","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"500362","0","0","0","0"
"18","2024-10-13","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"490440","0","0","0","0"
"19","2024-10-14","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"600964","0","0","0","0"
"20","2024-10-15","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"563572","0","0","0","0"
"21","2024-10-16","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"571919","0","0","0","0"
"22","2024-10-17","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"565769","0","0","0","0"
"23","2024-10-18","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"617296","0","0","0","0"
"24","2024-10-19","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"538262","0","0","0","0"
"25","2024-10-20","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"557766","0","0","0","0"
"26","2024-10-21","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"697663","0","0","0","0"
"27","2024-10-22","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"527651","0","0","0","0"
"28","2024-10-23","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"613021","0","0","0","0"
"29","2024-10-24","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"503159","0","0","0","0"
"30","2024-10-25","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"519704","0","0","0","0"
"31","2024-10-26","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"514447","0","0","0","0"
"32","2024-10-27","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"461383","0","0","0","0"
"33","2024-10-28","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"530381","0","0","0","0"
"34","2024-10-29","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"541140","0","0","0","0"
"35","2024-10-30","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"419357","0","0","0","0"
"36","2024-10-31","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"498230","0","0","0","0"
"37","2024-11-01","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"563124","0","0","0","0"
"38","2024-11-02","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"405273","0","0","0","0"
"39","2024-11-03","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"365836","0","0","0","0"
"40","2024-11-04","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"608449","0","0","0","0"
"41","2024-11-05","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"561520","0","0","0","0"
"42","2024-11-06","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"642396","0","0","0","0"
"43","2024-11-07","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"550982","0","0","0","0"
"44","2024-11-08","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"584924","0","0","0","0"
"45","2024-11-09","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"530866","0","0","0","0"
"46","2024-11-10","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"533203","0","0","0","0"
"47","2024-11-11","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"622019","0","0","0","0"
"48","2024-11-12","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"563818","0","0","0","0"
"49","2024-11-13","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"589078","0","0","0","0"
"50","2024-11-14","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"598236","0","0","0","0"
"51","2024-11-15","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"1039250","0","0","0","0"
"52","2024-11-16","PaSeries @ PA-5250 140.134.3.111",NULL,NULL,NULL,NULL,"1085459","0","0","0","0"
"1","2024-09-26","Unknown","Potential DNS Vulnerability","Information Leak","DNS Exploit","Web Proxy","135984","55379","33279","32850","28791"
"2","2024-09-27","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","Web Proxy","230971","135218","48629","47613","46741"
"3","2024-09-28","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","Information Leak","Web Proxy","206178","113230","58304","57766","43591"
"4","2024-09-29","Unknown","Information Leak","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","228861","112085","111962","57536","42710"
"5","2024-09-30","Unknown","Potential DNS Vulnerability","Information Leak","DNS Exploit","Potential DNS Exploit","238571","155924","79627","77007","60810"
"6","2024-10-01","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","DNS Exploit","234426","98491","79653","63158","42464"
"7","2024-10-02","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","DNS Exploit","220007","93945","68815","65030","43838"
"8","2024-10-03","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","Information Leak","226555","93948","76594","43772","35572"
"9","2024-10-04","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","Information Leak","37200","14232","11393","7351","4975"
"10","2024-10-05","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","Information Leak","DNS Exploit","80185","39461","19969","15672","15054"
"11","2024-10-06","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","DNS Exploit","187117","86900","85471","51342","40156"
"12","2024-10-07","Unknown","Information Leak","Potential DNS Vulnerability","DNS Exploit","Potential DNS Exploit","205600","130757","97552","92140","46998"
"13","2024-10-08","Unknown","Potential DNS Vulnerability","Information Leak","Web Proxy","Potential DNS Exploit","199391","97836","80192","52539","48765"
"14","2024-10-09","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","Web Proxy","196097","80345","52812","47018","42992"
"15","2024-10-10","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","Web Proxy","DNS Exploit","73598","42942","27225","22103","21131"
"16","2024-10-11","Unknown","Information Leak","Potential DNS Vulnerability","Potential DNS Exploit","Web Proxy","197035","103333","92594","50291","50252"
"17","2024-10-12","Unknown","Potential DNS Vulnerability","Information Leak","Web Proxy","Potential DNS Exploit","172114","84223","68207","43703","32582"
"18","2024-10-13","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","Web Proxy","171950","86368","73091","36534","28191"
"19","2024-10-14","Unknown","Potential DNS Vulnerability","Information Leak","DNS Exploit","Potential DNS Exploit","159156","93394","92090","87260","49146"
"20","2024-10-15","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","DNS Exploit","158653","91559","85014","50940","46542"
"21","2024-10-16","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","Information Leak","DNS Exploit","174527","95323","63979","60887","48587"
"22","2024-10-17","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","DNS Exploit","182736","95025","61104","51171","41033"
"23","2024-10-18","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","Information Leak","DNS Exploit","205105","96807","73028","58308","47526"
"24","2024-10-19","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","Information Leak","169966","93678","70018","46058","44831"
"25","2024-10-20","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","Information Leak","181076","103183","59968","53189","45035"
"26","2024-10-21","Unknown","Information Leak","Potential DNS Vulnerability","DNS Exploit","Potential DNS Exploit","157470","138049","107284","98965","56821"
"27","2024-10-22","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","DNS Exploit","116489","102431","84487","57347","45914"
"28","2024-10-23","Potential DNS Vulnerability","Unknown","Potential DNS Exploit","Access Denied","Misc Exploit","133909","125609","62402","56659","47832"
"29","2024-10-24","Potential DNS Vulnerability","Unknown","Potential DNS Exploit","Misc Exploit","DNS Exploit","100614","99474","61016","53263","43899"
"30","2024-10-25","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","Misc Exploit","DNS Exploit","114258","99902","67071","47603","39670"
"31","2024-10-26","Unknown","Potential DNS Vulnerability","Information Leak","Potential DNS Exploit","DNS Exploit","106661","98561","75341","52969","36320"
"32","2024-10-27","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","Web Proxy","117939","96476","49726","39184","34452"
"33","2024-10-28","Potential DNS Vulnerability","Unknown","DNS Exploit","Potential DNS Exploit","Misc Exploit","104036","98511","67042","54685","44592"
"34","2024-10-29","Potential DNS Vulnerability","Unknown","DNS Exploit","Potential DNS Exploit","Web Proxy","104644","98432","72690","50809","46143"
"35","2024-10-30","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","Web Proxy","Misc Exploit","100202","86690","45493","36321","33400"
"36","2024-10-31","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","Web Proxy","126898","101036","58029","50242","40419"
"37","2024-11-01","Potential DNS Vulnerability","Unknown","Information Leak","DNS Exploit","Potential DNS Exploit","104178","90108","69334","58336","51604"
"38","2024-11-02","Potential DNS Vulnerability","Unknown","DNS Exploit","Potential DNS Exploit","Web Proxy","94527","77502","47189","43575","33311"
"39","2024-11-03","Potential DNS Vulnerability","DNS Exploit","Potential DNS Exploit","Unknown","Web Proxy","93290","45381","43716","42774","40653"
"40","2024-11-04","Information Leak","Potential DNS Vulnerability","Unknown","Web Proxy","DNS Exploit","107332","107224","86218","60079","60049"
"41","2024-11-05","Unknown","Potential DNS Vulnerability","Web Proxy","Potential DNS Exploit","DNS Exploit","120317","106562","62328","60840","47877"
"42","2024-11-06","Unknown","Potential DNS Vulnerability","DNS Exploit","Potential DNS Exploit","Information Leak","114438","107186","88076","70447","66753"
"43","2024-11-07","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","Web Proxy","DNS Exploit","107908","103919","74735","61966","56535"
"44","2024-11-08","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","Web Proxy","121198","103890","66296","63506","57694"
"45","2024-11-09","Unknown","Potential DNS Vulnerability","DNS Exploit","Web Proxy","Potential DNS Exploit","112881","98665","54028","53146","50776"
"46","2024-11-10","Unknown","Potential DNS Vulnerability","Potential DNS Exploit","DNS Exploit","Information Leak","124317","104520","64839","52979","41507"
"47","2024-11-11","Unknown","Potential DNS Vulnerability","DNS Exploit","Potential DNS Exploit","Web Proxy","141795","108217","103075","72500","44743"
"48","2024-11-12","Unknown","Potential DNS Vulnerability","DNS Exploit","Potential DNS Exploit","Misc Exploit","111125","109737","86691","62597","44915"
"49","2024-11-13","Unknown","Potential DNS Vulnerability","DNS Exploit","Potential DNS Exploit","Web Proxy","139397","104027","79201","69666","53656"
"50","2024-11-14","Unknown","Potential DNS Vulnerability","Web Proxy","Potential DNS Exploit","DNS Exploit","175367","106099","63390","62453","47008"
"51","2024-11-15","Access Denied","Unknown","Potential DNS Vulnerability","Web Proxy","Potential DNS Exploit","444442","205642","102540","59415","58218"
"52","2024-11-16","Access Denied","Unknown","Potential DNS Vulnerability","Web Proxy","Potential DNS Exploit","604412","146945","97721","56326","51451"
"1","2024-09-26","4.0","5.0","6.0","7.0","nan","177670","136759","50902","7078","0"
"2","2024-09-27","4.0","5.0","6.0","7.0","nan","318914","233015","65442","11818","0"
"3","2024-09-28","4.0","5.0","6.0","7.0","nan","284632","230100","63812","11473","0"
"4","2024-09-29","5.0","4.0","6.0","7.0","nan","302485","259797","69409","11708","0"
"5","2024-09-30","4.0","5.0","6.0","7.0","nan","350594","260997","110097","13697","0"
"6","2024-10-01","4.0","5.0","6.0","7.0","nan","298392","266413","66627","13913","0"
"7","2024-10-02","4.0","5.0","6.0","7.0","nan","262622","261633","59153","13781","0"
"8","2024-10-03","4.0","5.0","6.0","7.0","nan","280001","234885","60265","14256","0"
"9","2024-10-04","4.0","5.0","6.0","7.0","nan","40135","38768","10474","2161","0"
"10","2024-10-05","4.0","5.0","6.0","7.0","nan","103865","84371","20866","5258","0"
"11","2024-10-06","5.0","4.0","6.0","7.0","nan","247383","237575","52428","12874","0"
"12","2024-10-07","5.0","4.0","6.0","7.0","nan","297236","281746","106451","13677","0"
"13","2024-10-08","4.0","5.0","6.0","7.0","nan","293580","242851","54522","14206","0"
"14","2024-10-09","4.0","5.0","6.0","7.0","nan","253378","215310","53230","12005","0"
"15","2024-10-10","4.0","5.0","6.0","7.0","nan","126297","77929","33096","5966","0"
"16","2024-10-11","4.0","5.0","6.0","7.0","nan","276116","254835","60150","13174","0"
"17","2024-10-12","4.0","5.0","6.0","7.0","nan","228332","202209","57147","12674","0"
"18","2024-10-13","4.0","5.0","6.0","7.0","nan","214220","210835","53075","12310","0"
"19","2024-10-14","4.0","5.0","6.0","7.0","nan","270081","209240","109407","12236","0"
"20","2024-10-15","4.0","5.0","6.0","7.0","nan","269189","210876","70954","12553","0"
"21","2024-10-16","4.0","5.0","6.0","7.0","nan","290357","197499","71071","12992","0"
"22","2024-10-17","4.0","5.0","6.0","7.0","nan","280897","213358","57473","14041","0"
"23","2024-10-18","4.0","5.0","6.0","7.0","nan","306022","229004","65544","16726","0"
"24","2024-10-19","4.0","5.0","6.0","7.0","nan","264728","190731","63924","18879","0"
"25","2024-10-20","4.0","5.0","6.0","7.0","nan","270894","203355","64698","18819","0"
"26","2024-10-21","4.0","5.0","6.0","7.0","nan","309161","264853","105976","17673","0"
"27","2024-10-22","4.0","5.0","6.0","7.0","nan","291380","169709","51319","15243","0"
"28","2024-10-23","4.0","5.0","6.0","7.0","nan","384002","155335","52821","20863","0"
"29","2024-10-24","4.0","5.0","6.0","7.0","nan","296094","127199","56020","23846","0"
"30","2024-10-25","4.0","5.0","6.0","7.0","nan","308761","138536","51129","21278","0"
"31","2024-10-26","4.0","5.0","6.0","7.0","nan","276950","172781","49501","15215","0"
"32","2024-10-27","4.0","5.0","6.0","7.0","nan","255011","134084","58552","13736","0"
"33","2024-10-28","4.0","5.0","6.0","7.0","nan","316344","125602","74327","14108","0"
